stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
647,,GEN.A.K.VAIDYA MARG JUN.,,19.1739864855,72.8593741693,,0,,,
1588,,NANCY CLY.,,19.2372502443,72.8633653004,,0,,,
3932,,GARTAN PADA,,19.2504005612,72.8666832328,,0,,,
1006,,GOLDEN CHEMICALS,,19.2586801738,72.8721116724,,0,,,
1008,,TRANSPORT CORPN,,19.2681321557,72.8778277392,,0,,,
1009,,KASHIMIRA,,19.2731834589,72.8824971857,,0,,,
2578,,JAMMU & KASHMIR BANK,,19.2851740324,72.8682492914,,0,,,
2577,,SHEETAL SAROVAR,,19.2834992447,72.863693347,,0,,,
3599,,BHAYANDER STN.(E),,19.3110665452,72.8531550562,,0,,,
2061,,BHAYANDER STN.(E),,19.3122005638,72.853884617,,0,,,
2066,,NAVGHAR NAKA,,19.3085048494,72.8616308367,,0,,,
2064,,GODDEV NAKA,,19.3042622689,72.858991543,,0,,,
2062,,BHAYANDER PHATAK (POLICE CHKY),,19.0759837,72.8776559,,0,,,
2751,,SWATANTRYAVEER SAVARKAR CHK-BHY(E),,19.2953109743,72.8583478128,,0,,,
5188,,PRIYADARSHINI,,19.0525373,72.8801425,,0,,,
3518,,TATA CLY.,,19.0622536582,72.8578329345,,0,,,
3517,,PATTHAR NGR.,,19.0629634925,72.8559446594,,0,,,
3743,,MAHARASHTRA NGR.,,19.0615641019,72.8539705536,,0,,,
1357,,BHARAT NGR.,,19.0612193227,72.8512454292,,0,,,
957,,KHERWADI POLICE STN,,19.0655957571,72.8475081876,,0,,,
956,,G.S.CLY.,,19.0622162949,72.8477401143,,0,,,
4316,,KHERWADI,,19.061039991,72.847697199,,0,,,
305,,RANI LAXMIBAI CHK/ROOPAM CINEMA,,19.0416930156,72.8647949577,,0,,,
4471,,MANTRALAYA,,18.9292625297,72.824401497,,0,,,
988,,SAMRAT HOTEL,,18.9316102836,72.8269606607,,0,,,
3263,,AHILYABAI HOLKAR CHK.,,18.9325084892,72.8276842149,,0,,,
901,,AHILYABAI HOLKAR CHK.,,18.9328656479,72.8279718602,,0,,,
3444,,S.K.PATIL GARDEN,,18.9497842282,72.8209175722,,0,,,
1127,,VATSALABAI DESAI CHK.,,18.9763337385,72.8121751698,,0,,,
1149,,GOVT.CLY./INDIAN.MEDICAL.ASSN.CHK,,18.9787734289,72.81527406,,0,,,
1128,,MAHALAXMI RACE COURSE/ZENITH HOUSE,,18.9805141104,72.8221578043,,0,,,
3472,,MAHALAXMI STN.,,18.9822179513,72.8234616312,,0,,,
3475,,SHANTARAM PJJARE CHK.,,18.9883250885,72.8361549359,,0,,,
4761,,JUBILEE MILLS,,18.9939757717,72.8486658317,,0,,,
4762,,SWAN MILLS,,18.9964873293,72.849280846,,0,,,
4763,,SEWREE NAKA,,18.9987234147,72.8504468185,,0,,,
4809,,P.THAKRE UDYAN BUS STN.,,18.9981617711,72.8524824077,,0,,,
4537,,P.THAKRE NGR BUS.STN.,,19.2213456736,72.8288347397,,0,,,
959,,P.THAKRE NGR BUS.STN.,,19.220673614,72.8286804114,,0,,,
979,,SAIBABA MANDIR,,19.2182545352,72.8287385767,,0,,,
978,,P.THAKRE NGR MARKET,,19.2154988979,72.8284810846,,0,,,
977,,BANK OF MAHARASTHRA,,19.212776674,72.8283069909,,0,,,
976,,SAHYADRI NGR.,,19.2103804136,72.8289164458,,0,,,
975,,HINDUSTAN NAKA/C.CHARANSINGH CHK.,,19.2075281158,72.8294141416,,0,,,
974,,KANDIVLI INDU EST./ GANESH NGR.,,19.2047699664,72.828314069,,0,,,
3566,,EKTA NGR.,,19.200502645,72.8237228226,,0,,,
3862,,ASMITA JYOTI,,19.1972618987,72.8277086084,,0,,,
567,,EVERSHINE NGR.,,19.19362,72.83436,,0,,,
2987,,NIRLON SCTY.,,19.1766150638,72.8369968194,,0,,,
3646,,INORBIT MALL,,19.1724548163,72.8360687206,,0,,,
1462,,BANGUR NGR POLICE CHKY/POST OFFICE,,19.1630761537,72.8347223061,,0,,,
2173,,BHAGATSINGH NGR.,,19.1559413149,72.835156885,,0,,,
5099,,ADARSH NAGAR,,19.1459757496,72.8324772269,,0,,,
3541,,ADV. PALJIBHAI BORICHA CHK.,,19.1417109834,72.8293471579,,0,,,
961,,ORIENTAL BANK/ S.SAMARTH NGR MARKET,,19.141007274,72.8276722485,,0,,,
962,,ZULELAL CHK.,,19.1401489787,72.8264181508,,0,,,
960,,MAHARASHTRA BANK,,19.139278411,72.8256564383,,0,,,
617,,TELEPHONE EXCHANGE,,19.1341537631,72.825656813,,0,,,
616,,R.T.O./NEW VIKAS HSG SOC,,19.1302178718,72.825672687,,0,,,
3373,,FOUR BANGALOWS,,19.1297320297,72.8221049425,,0,,,
2539,,BABULNATH TEMPLE,,18.9572204217,72.8086162253,,0,,,
2370,,MAHIM PHATAK,,19.0432237892,72.845287387,,0,,,
458,,NATIONAL COLLEGE,,19.0622964519,72.8356403624,,0,,,
986,,SHASTRI NGR.,,19.0845291432,72.8345120314,,0,,,
759,,GODREJ CHK.,,18.9640719201,72.8078779968,,0,,,
3433,,IRANI BRIDGE,,18.9598258042,72.8142731698,,0,,,
3281,,WORLI SEA FACE (N),,19.0124373942,72.8169390517,,0,,,
987,,WORLI SEA FACE (N),,19.0162916578,72.8184063946,,0,,,
1077,,NATIONAL ASSO.FOR BLIND(NAB),,19.0074369228,72.8144064246,,0,,,
990,,POLICE CAMP,,19.009576887,72.8153940993,,0,,,
989,,WORLI SEA FACE (S),,19.0003834221,72.8111999671,,0,,,
1664,,FLORA HOTEL/WATUMAL ENGG.COLLEGE,,19.0027656095,72.8139289914,,0,,,
3332,,PODDAR HOSPITAL/SIDDHARTH NGR.,,19.0017012285,72.8155988233,,0,,,
3331,,PODDAR HOSPITAL/SIDDHARTH NGR.,,19.0012684648,72.8156367015,,0,,,
4912,,MUNICIPAL GARAGE (WORLI),,18.9968259983,72.8182909081,,0,,,
4638,,AMBIKA MILL B.STN/ H.U.RAKHANGI CHK,,18.9890764877,72.8225059221,,0,,,
553,,SANTACRUZ STN.RD/ KASHIBAI HOSP.,,19.0841373455,72.8379882901,,0,,,
1073,,CITYLIGHT CINEMA,,19.0299419184,72.8416482504,,0,,,
835,,KAPADA BAZAR,,19.0301784216,72.8400079032,,0,,,
3989,,VANITA SAMAJ/CHAYTYABHOOMI,,19.0254938278,72.8358665795,,0,,,
2792,,CATERING COLLEGE/SURYAVANSHI HALL,,19.024,72.83519,,0,,,
4084,,SIDDHIVINAYAK MANDIR,,19.0172145494,72.8302226957,,0,,,
817,,VASUDEO B.PHADKE CHK.,,18.9382623884,72.8302854425,,0,,,
116,,ERLA,,19.1083600265,72.8405817709,,0,,,
3348,,ANDHERI FIRE BRIGADE,,19.1140370352,72.8421267233,,0,,,
119,,ANDHERI STN.(W),,19.1199165888,72.8454312048,,0,,,
125,,OSHIWARA BRIDGE,,19.1502252059,72.8431820544,,0,,,
123,,JOGESHWARI TEL.EXCH.,,19.1431894578,72.8428991995,,0,,,
122,,JOGESHWARI BUS STN,,19.1335425275,72.847619223,,0,,,
121,,AMBOLI NAKA,,19.1273289538,72.847175049,,0,,,
120,,ANDHERI MARKET,,19.1221491076,72.8463060133,,0,,,
3131,,VASANTRAO NAIK CHK.,,18.9695825075,72.8152028422,,0,,,
993,,VATSALABAI DESAI CHK/SAHAKAR NIVAS,,18.9773339986,72.8115218322,,0,,,
3317,,DR.RAVINDRA KULKARNI CHK/SASMIRA,,19.004429438,72.8170049561,,0,,,
308,,MAKER TOWER,,18.9157373813,72.8174810918,,0,,,
1349,,MOUNT CARMEL CHURCH/LILAVATI HOSP.,,19.051161438,72.8278900301,,0,,,
921,,HILL RD.GARDEN/MEHBOOB STUDIO,,19.0523885175,72.8240662729,,0,,,
1069,,ST.ANDREW'S CHURCH,,19.0547209577,72.8254502928,,0,,,
1072,,HOLI FAMILY HOSPITAL,,19.0548223674,72.8274780428,,0,,,
922,,ST.PETER'S CHURCH,,19.0549136361,72.8293491518,,0,,,
2693,,BANK OF INDIA,,19.0552381466,72.8305078661,,0,,,
2419,,ELCO MARKET,,19.0556437837,72.8330398714,,0,,,
925,,BANDRA POLICE STN,,19.0560535829,72.8348255967,,0,,,
2234,,KALA NGR.(MHADA OFFICE),,19.0543101192,72.8471602784,,0,,,
4626,,PASSPORT OFFICE,,19.0118981487,72.8216900652,,0,,,
3118,,VASUDEO B.PHADKE CHK.,,18.9437528254,72.8287624895,,0,,,
1076,,VENUS BLDG/WATUMAL ENGG.COLLEGE,,19.0030614932,72.812315766,,0,,,
1075,,WORLI DAIRY,,18.9976473565,72.8115873703,,0,,,
1159,,NARAYAN PUJARI NGR.,,18.9951083074,72.8136890571,,0,,,
1081,,SHANTI BAUG,,19.0560201993,72.8949027602,,0,,,
2739,,KRISHNA BAUG/FINE ARTS AUDITORIUM,,19.0621476267,72.8979308383,,0,,,
2823,,MUN.WARD OFFICE/AMBEDKAR GARDEN,,19.0605731489,72.8987441037,,0,,,
1083,,POST OFFICE,,19.0598010064,72.8985482348,,0,,,
2303,,B.S.E.S.SUB STN.,,19.0591520028,72.8993099821,,0,,,
3382,,ANUSHAKTI NGR.,,19.0427191074,72.9261058008,,0,,,
4472,,MANTRALAYA,,18.928428774,72.8238003762,,0,,,
3781,,Y.B.CHAVAN PRATISHTHAN,,18.9263127631,72.8269653829,,0,,,
3368,,Y.B.CHAVAN PRATISHTHAN/MANTRALAYA,,18.9261909775,72.8263645681,,0,,,
3655,,FREE PRESS JOURNAL MARG,,18.9242220977,72.8248464378,,0,,,
1048,,VEEJ BHAVAN,,18.9219451312,72.8266333618,,0,,,
345,,GANDHI MARKET,,19.0460131278,72.8972190013,,0,,,
1087,,DEONAR BEST STAFF QUARTERS,,19.0476218126,72.9142717909,,0,,,
2989,,AMARNATH PATIL SPORT COMP/ BANGANGA,,19.0499543199,72.9144219946,,0,,,
4230,,GOVANDI STN.RD.(E),,19.052834414,72.9142288755,,0,,,
1715,,GOVANDI BUS STN,,19.0543437903,72.9158129547,,0,,,
500,,WILSON COLLEGE,,18.9560393226,72.8112220415,,0,,,
3445,,SUKH SAGAR,,18.9561533962,72.8136228082,,0,,,
1109,,PRARTHANA SAMAJ,,18.9575540836,72.8192702163,,0,,,
1105,,SIKKA NAGAR/GANPATI MANDIR,,18.9512196,72.8311187,,0,,,
873,,KASTURBA GANDHI CHK.,,18.9549533852,72.825702212,,0,,,
872,,PHANASWADI,,18.9527037956,72.8246346343,,0,,,
3137,,THAKURDWAR,,18.9516251174,72.8227732398,,0,,,
1116,,THAKURDWAR,,18.9519092404,72.8229234435,,0,,,
2228,,CHH. SHIVAJI TERMINUS(BHATIA),,18.9391939242,72.8381651484,,0,,,
310,,VIDHAN BHAWAN,,18.9253413092,72.8241747462,,0,,,
3151,,SAKHAR BHAVAN,,18.9258284536,72.8229945742,,0,,,
3153,,N.C.P.A.,,18.9249847479,72.8221755304,,0,,,
3152,,N.C.P.A.,,18.9263649897,72.8204589166,,0,,,
497,,GOVERNMENT LAW COLLEGE,,18.9345063,72.8268243,,0,,,
1112,,WANKHEDE STADIUM,,18.9388459585,72.8242249005,,0,,,
1113,,MARINE DRIVE,,18.9412611736,72.8240103237,,0,,,
498,,GYMKHANA,,18.9452390989,72.8220362179,,0,,,
499,,TARAPOREWALA AQUARIUM,,18.9490951604,72.8194827549,,0,,,
4836,,BALBHAVAN,,18.951272081,72.8178548138,,0,,,
1117,,BIRLA KRIDA KENDRA,,18.9533570195,72.815684747,,0,,,
4595,,Y.B.CHAWAN PRATISHTHAN,,18.9265933374,72.8272770919,,0,,,
311,,N.C.P.A.,,18.9285860057,72.8215406185,,0,,,
2171,,INDIAN HUME PIPE CO.,,19.0175694919,72.8699535558,,0,,,
2170,,SANGAM NGR.,,19.0238378974,72.8765410611,,0,,,
1124,,PREM NGR.,,18.9500843804,72.7934101614,,0,,,
1123,,NARAYAN DABHOLKAR MARG,,18.9525197273,72.7952340635,,0,,,
4618,,KUMBHAR TUKDA,,18.9533126261,72.8259435523,,0,,,
3166,,THAKURDWAR,,18.952237024,72.8234544624,,0,,,
3145,,CHARNI RD.RLY.STN.,,18.9507758176,72.820729338,,0,,,
4619,,CHARNI RD.RLY.STN./PARSHI AGYARI,,18.9502763749,72.820440139,,0,,,
4314,,MARINE LINES RLY. STN.,,18.9466356634,72.82347592,,0,,,
2813,,DHOBI GHAT/DR.AMBEDKAR NAGAR,,18.9109141318,72.8188038114,,0,,,
1118,,LION'S GATE,,18.9267996552,72.8339490684,,0,,,
1120,,HORNIMAN CIRCLE,,18.9312244595,72.833777407,,0,,,
2637,,NANA CHK.,,18.9619309944,72.8127918037,,0,,,
4552,,NANA CHK..,,18.9619665076,72.8138539585,,0,,,
4620,,AHILYABAI HOLKAR CHK (E),,18.9332960354,72.8278850965,,0,,,
3150,,AHILYABAI HOLKAR CHK.,,18.9330977924,72.8276953244,,0,,,
503,,VASANTRAO NAIK CHK.,,18.9700026667,72.8150075826,,0,,,
3937,,DR.RAVINDRA KULARNI CHK./SASMIRA,,19.0101545786,72.8200569819,,0,,,
4538,,MUNICIPAL GARAGE(WORLI),,18.9957502658,72.8186999602,,0,,,
1126,,NAGPADA POLICE STN.,,18.9664705953,72.8300765305,,0,,,
3816,,NAGPADA POLICE HOSPITAL,,18.9657907881,72.8318360596,,0,,,
1125,,MASTAN TALAO,,18.9647755945,72.8306977291,,0,,,
1129,,ZAKERIA MASJID,,18.9528784466,72.8338359136,,0,,,
3398,,ZAKERIA MASJID,,18.95255881,72.8335730571,,0,,,
3162,,A.H.ANSARI CHK.,,18.9708841588,72.8324774857,,0,,,
696,,NOVELTY CINEMA/ DR BHADKAMKAR RD.,,18.9618437497,72.8183368797,,0,,,
858,,RAILWAY HOTEL / CHARNI RD.JUN.,,18.9587938061,72.8196210944,,0,,,
694,,PRARTHANA SAMAJ/ HARKISHANDAS HOSP.,,18.9576979456,72.8198356711,,0,,,
4771,,SAIDHAM,,18.9590137835,72.8173021693,,0,,,
3134,,VASANTRAO NAIK CHK.,,18.9688012508,72.8159742991,,0,,,
3529,,TARDEO BUS STN/RUSHI MEHTA CHK.,,18.9694139393,72.8152421153,,0,,,
3641,,MAHATMA PHULE MARKET,,18.9469690854,72.8352406657,,0,,,
1135,,HUTATMA CHK./MUMBAI UNIVERSITY,,18.9305519996,72.8314002277,,0,,,
3530,,AHILYABAI HOLKAR CHK.,,18.9333337056,72.8264849129,,0,,,
3814,,NAVJEEVAN SCTY.,,18.9660069845,72.8189834777,,0,,,
1140,,BYCULLA STN.-E (POLICE STN),,18.9738245343,72.8340860661,,0,,,
1139,,BYCULLA TELEPHONE EXCHANGE,,18.972160597,72.8370579537,,0,,,
3228,,MAHARANA PRATAP CHK./POST OFFICE,,18.9712271615,72.839589959,,0,,,
3117,,VASUDEO B.PHADKE CHK.,,18.9431810751,72.8285929021,,0,,,
687,,SANDHURST RD.STN.,,18.9609586465,72.838853506,,0,,,
686,,NOORBAUG,,18.9626480621,72.837152978,,0,,,
1141,,CAFE PARADISE,,18.9617551599,72.8301577768,,0,,,
879,,TWO TANKS,,18.9619175061,72.8280978403,,0,,,
1142,,ANJUMAN COLLEGE,,18.9617957465,72.8255229197,,0,,,
1107,,PLAY HOUSE,,18.9618174353,72.8215346577,,0,,,
2365,,MANTRALAYA,,18.9265431953,72.8274352406,,0,,,
3717,,GEETA NGR.,,18.9120622,72.8063632,,0,,,
3716,,GANESHMURTI NGR.POLICE CHKY,,18.9098306114,72.8136424346,,0,,,
3715,,M.T.PARK,,18.9086938302,72.814071588,,0,,,
3721,,WOOD HOUSE,,18.9218505694,72.8280457576,,0,,,
3760,,SIMLA HOUSE,,18.9582325059,72.8022775444,,0,,,
3761,,HYDERABAD EST.,,18.9567916459,72.8014943393,,0,,,
2534,,GARLIC CO.,,18.9795670196,72.8279062566,,0,,,
2245,,SUNDER GALLI,,18.9776880219,72.8293224901,,0,,,
1144,,SIMPLEX MILL,,18.979874348,72.8311434778,,0,,,
3282,,WORLI SEA FACE (N),,19.015185775,72.8193488788,,0,,,
3054,,R.T.O.OFFICE/DARGAH,,19.0152671793,72.8175373588,,0,,,
3052,,POLICE CAMP,,19.0077609067,72.8158529316,,0,,,
3053,,WORLI SEA FACE (S),,19.0059857251,72.8152843033,,0,,,
2644,,OM BUILDING,,19.0045858543,72.8148551498,,0,,,
3055,,FLORA HOTEL/WATUMAL ENGG.COLLEGE,,19.0026185193,72.8142347632,,0,,,
3328,,PODDAR HOSPITAL/SIDDHARTH NGR.,,19.0009515014,72.8154056708,,0,,,
3007,,KHODADAD CIRCLE (PRITAM HOTEL),,19.0168001748,72.8457987097,,0,,,
3008,,KHODADAD CIRCLE (BHAVE CHK.),,19.0166074522,72.8467696693,,0,,,
938,,SWAMI NARAYAN CHK.(DADAR STN-E),,19.0759837,72.8776559,,0,,,
940,,RAJA SHIVAJI H.SCHOOL-HINDU CLY.,,19.0209030846,72.8486633089,,0,,,
1648,,MADKEBUWA CHK.,,19.0053946911,72.8399194176,,0,,,
3122,,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,,19.0093507981,72.8329134877,,0,,,
3123,,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,,19.010441247,72.8324628766,,0,,,
3124,,SAYANI MARG,,19.0118613557,72.8316904004,,0,,,
1079,,PRABHADEVI,,19.0141132176,72.8305531437,,0,,,
1663,,PRABHADEVI/RAVINDRA NATYA MANDIR,,19.0154597555,72.8296572859,,0,,,
2715,,GAMMON HOUSE,,19.0146406763,72.826283067,,0,,,
3826,,COM.P.K.KURNE CHK.,,19.0063373639,72.8215932802,,0,,,
886,,GOPAL NGR.,,19.0063460144,72.8232989577,,0,,,
887,,BOMBAY DYEING,,19.0063373639,72.8287279562,,0,,,
4344,,DHANMILL NAKA,,19.0093196518,72.8307235197,,0,,,
4343,,PAREL S.T.DEPOT/SANT ROHIDAS CHK,,19.0093399393,72.8325259642,,0,,,
4342,,PAREL S.T.DEPOT/SANT ROHIDAS CHK,,19.0092689331,72.8333520845,,0,,,
4831,,BRADBURY MILL,,18.9752530425,72.8310391039,,0,,,
4830,,NEW AGRIPADA,,18.9741167066,72.8310391039,,0,,,
4828,,A.H.ANSARI CHK./SALVATION ARMY,,18.9734673683,72.8300091356,,0,,,
4832,,CRIST CHURCH SCHOOL,,18.9716816751,72.8291508288,,0,,,
4829,,MADANPURA,,18.9695712856,72.8289791674,,0,,,
880,,HASRAT MOHANI CHK.,,18.9664868222,72.8284641833,,0,,,
878,,PLAY HOUSE,,18.9603177241,72.8286358446,,0,,,
876,,GOL MANDIR,,18.9580754629,72.8284204413,,0,,,
875,,ALANKAR CINEMA,,18.9581225321,72.8267349573,,0,,,
874,,GULAL WADI/YADNIK CHK,,18.9558463238,72.8271506049,,0,,,
928,,DHARAVI FLY OVER BRIDGE,,19.0483107892,72.856443567,,0,,,
2794,,MAHIM PHATAK,,19.0459985419,72.848590059,,0,,,
932,,SHAHU NGR.,,19.0413739506,72.8500920961,,0,,,
3346,,MATUNGA LABOUR CAMP,,19.0382908182,72.8535682389,,0,,,
3784,,KUMBHARWADA,,19.038850759,72.8542603283,,0,,,
3345,,LOKMANYA TILAK HOSPITAL,,19.0361001367,72.857559366,,0,,,
944,,MATUNGA RLY PHATAK (E),,19.0334791511,72.854615348,,0,,,
3344,,BMC WARD OFFICE,,19.0280529474,72.8551356965,,0,,,
943,,PIONEER HIGH SCHOOL,,19.028848369,72.8533536622,,0,,,
951,,POST OFFICE,,19.024395722,72.8539716304,,0,,,
942,,MATUNGA STN.(E),,19.0281181035,72.8514439294,,0,,,
941,,PODDAR COLLEGE & RUIA COLLEGE,,19.0233171103,72.8496117379,,0,,,
303,,T.B.HOSPITAL,,19.0050319463,72.8514010141,,0,,,
5180,,T.B.HOSPITAL,,19.0050319463,72.8514010141,,0,,,
301,,BEST CLY.,,19.0054656339,72.847656552,,0,,,
4229,,BHOIWADA/MANE MASTER CHK.,,19.0759837,72.8776559,,0,,,
3330,,PODDAR HOSPITAL/SIDDHARTH NGR.,,19.0003834221,72.8164356391,,0,,,
3824,,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,,19.0082815763,72.8328063193,,0,,,
3827,,ELPHINSTONE STN.(W),,19.0073128397,72.8351022902,,0,,,
4714,,ELPHINSTONE STN.(W),,19.0073128397,72.8351022902,,0,,,
3038,,DNYANESHWAR NGR.,,19.0047887257,72.8540773112,,0,,,
3037,,DNYANESHWAR NGR.,,19.0054430138,72.8540987689,,0,,,
3125,,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,,19.0093448479,72.8318750602,,0,,,
1649,,DEEPAK CINEMA,,19.0062342426,72.830924483,,0,,,
4965,,COM.P.K.KURNE CHK.,,19.0062814837,72.82224843,,0,,,
4920,,HINDUSTAN MILL,,18.9794181871,72.8268832872,,0,,,
4872,,NEW AGRIPADA,,18.9780383841,72.8270549486,,0,,,
4871,,SALVATION ARMY,,18.9764962379,72.8273124407,,0,,,
3241,,GARLIC CO.,,18.9767397356,72.8301448534,,0,,,
3242,,SUNDER GALLI,,18.975441077,72.8312606523,,0,,,
4870,,A.H.ANSARI CHK.,,18.9737365722,72.8322906206,,0,,,
4475,,REAY RD.RLY.STN.,,18.9759562412,72.8436065446,,0,,,
3443,,HINDU CEMETARY,,18.9773563528,72.8469324838,,0,,,
3316,,SEWREE POLICE STN/DARUKHANA,,18.9785738315,72.847769333,,0,,,
1652,,I.C.I.,,18.9796289726,72.8494001161,,0,,,
1653,,ORDNANCE DEPOT ( REAY RD.- E ),,18.9808058528,72.8512883912,,0,,,
3383,,CANTEEN STORES DEPARTMENT,,18.9817189438,72.8533268701,,0,,,
1651,,HINDUSTAN PETROLIUM CO.,,18.981130508,72.8563738595,,0,,,
1654,,TATA OIL MILL/ HINDUSTAN LEVER LTD.,,18.9811507989,72.8590346109,,0,,,
4228,,LAL BAHADDUR SHASTRI COLLEGE,,18.9835045295,72.8583479654,,0,,,
3357,,SARDAR NGR.NO 2,,19.0371603285,72.8671728415,,0,,,
1161,,HANUMAN MANDIR/D'SILVA SCHOOL,,19.0195151146,72.8403845029,,0,,,
2686,,RANI LAXMIBAI CHK.,,19.0445326867,72.8640653968,,0,,,
1243,,RANI LAXMIBAI CHK.(BUS STN.),,19.0428288898,72.8637220741,,0,,,
4975,,GURUNANAK HIGH SCHOOL,,19.036338075,72.8640653968,,0,,,
4973,,MUNICIPAL COLONY,,19.0344719188,72.8627350212,,0,,,
4972,,SANATAN DHARM HIGH SCHOOL,,19.0339850919,72.8650524498,,0,,,
3763,,KANE NGR.,,19.0283704174,72.8664293162,,0,,,
3212,,ANTOP HILL EXTN.,,19.0256927539,72.8701629511,,0,,,
4214,,NARAYAN PUJARI NGR.,,19.0048806503,72.8135159312,,0,,,
3726,,JARIMARI MATA MANDIR/S.T.OFFICE,,18.9917588051,72.8141154633,,0,,,
4199,,ACHARYA ATRE CHK.,,18.9980542639,72.8170993625,,0,,,
4208,,VENUS BLDG/WATUMAL ENGG.COLLEGE,,18.9958630521,72.8129365741,,0,,,
4209,,WORLI SEA FACE (S),,18.9964514359,72.8124645053,,0,,,
4210,,FLORA HOTEL/WATUMAL ENGG.COLLEGE,,18.9950514848,72.8136017619,,0,,,
4215,,ACHARYA ATRE CHK.,,18.9985411959,72.8171637355,,0,,,
2232,,KHODADAD CIRCLE,,19.0171501179,72.8472631958,,0,,,
1160,,PARSI CLY.,,19.0177653177,72.8496455754,,0,,,
4085,,SIDDHIVINAYAK MANDIR,,19.0176205273,72.8306411547,,0,,,
2246,,SIMPLEX MILL,,18.980295982,72.829212014,,0,,,
4518,,WADALA GATE NO.4/SIWS SCHOOL,,19.0209908336,72.8593229856,,0,,,
4519,,V.J.T.I.COLLEGE,,19.0243785722,72.8571557607,,0,,,
3941,,FIRE BRIGADE JUN.(ANTOP HILL),,19.0259806714,72.8676059466,,0,,,
3940,,BHARANI NAKA (ANTOP HILL),,19.0255952473,72.8709962588,,0,,,
952,,NATURE PARK/P.M.G.P.CLY.,,19.0516280978,72.8627873847,,0,,,
5160,,KHERWADI JUN.,,19.0628491374,72.8469887994,,0,,,
3552,,KHERWADI JN.,,19.0651205885,72.8469887994,,0,,,
1164,,JUMBO DARSHAN,,19.1136474691,72.8531811789,,0,,,
1378,,GOKHALE BRIDGE,,19.1156563928,72.8464724131,,0,,,
555,,FAROOKH VIDYALAYA,,19.1306942462,72.8476042024,,0,,,
556,,JOGESHWARI TABELA,,19.1391675343,72.8444135001,,0,,,
291,,SINDHI CLY.,,19.1441340014,72.8405725768,,0,,,
292,,MEHRABAD BAUG,,19.1432707569,72.8377692593,,0,,,
293,,MAHATMA GANDHI VIDYALAYA,,19.1454516105,72.8368818572,,0,,,
569,,ASMITA JYOTI,,19.196063352,72.8284767913,,0,,,
2998,,TOWNSHIP MUNICIPAL SCHOOL,,19.1963875853,72.8253868865,,0,,,
4849,,FIRE BRIGADE/KHARODI CLY.,,19.195562881,72.8217606815,,0,,,
571,,MALVANI BLOCK NO 5/ POLICE STN.,,19.1923591085,72.8220860742,,0,,,
572,,MALVANI BLOCK NO 6,,19.1904947125,72.819940307,,0,,,
573,,MALVANI BLOCK NO 7,,19.1860362885,72.818824508,,0,,,
3342,,GALAXY VIEW BLDG,,19.0258144668,72.8684356085,,0,,,
3213,,ANTOP HILL SECT.7/ CPWD OFFICE,,19.0261390342,72.8670408598,,0,,,
3851,,CHAKALA (SATAMWADI),,19.1118430082,72.858803089,,0,,,
5159,,KHERWADI JUN.,,19.0659068087,72.8465139882,,0,,,
4655,,M.I.G.CLY.,,19.0634688317,72.8509561679,,0,,,
4654,,KALANGR.,,19.0619274779,72.8518466613,,0,,,
4204,,KALA NGR.,,19.0543293745,72.8461185235,,0,,,
5061,,DIAMOND MARKET,,19.0681439065,72.866662309,,0,,,
4818,,BHARAT DIAMOND BORSE,,19.0670487664,72.8647740339,,0,,,
3656,,LAXMI TOWER(BKC),,19.0682456878,72.8645146401,,0,,,
1150,,BANDRA STN(E),,19.0551652143,72.8419007452,,0,,,
76,,AGARKAR CHK.,,19.119822756,72.8487587451,,0,,,
1692,,VISHAL HALL/JUMBO DARSHAN,,19.1190920198,72.8507453502,,0,,,
1636,,TELI GULLY,,19.1155939643,72.8494595109,,0,,,
1693,,JUMBO DARSHAN,,19.1133746351,72.8544789851,,0,,,
625,,NATRAJ STUDIO,,19.1177142493,72.8531575679,,0,,,
3113,,CHAKALA (SATAMWADI),,19.111944383,72.8586636141,,0,,,
2117,,R.B.I.CLY.,,19.1116201161,72.8611324845,,0,,,
2118,,CHARATSINGH CLY.,,19.11082939,72.8614135795,,0,,,
1166,,J.B.NGR.,,19.1121057718,72.8670056318,,0,,,
1167,,MAROL PIPE LINES,,19.1110547937,72.8714455554,,0,,,
1170,,MAROL LIONS CLUB,,19.1097166351,72.8757800052,,0,,,
365,,MAROLNAKA/MATA RAMABAI AMBEDKAR CHK,,19.1084595671,72.8786982486,,0,,,
624,,VISHAL HALL/PRAKASH STUDIO,,19.118799681,72.8513611743,,0,,,
1701,,NATRAJ STUDIO,,19.1173821775,72.8534450749,,0,,,
627,,CHAKALA,,19.1161640271,72.8557814548,,0,,,
2807,,BELA NIVAS,,19.113558516,72.863061939,,0,,,
1165,,DIVINE CHILD HIGHSCHOOL,,19.1124502421,72.8658905427,,0,,,
3169,,"DR.AMBEDKAR UDN., POWAI",,19.126576,72.893884,,0,,,
3170,,"DR.AMBEDKAR UDN., POWAI",,19.126576,72.893884,,0,,,
1182,,SHIPPING CORPORATION,,19.1237059401,72.8976239154,,0,,,
1627,,RAMASHRAM,,19.1193673548,72.9029454181,,0,,,
